GID,metatitle,metadescription
gid://shopify/Product/15449038913860,Kuracie hnojivo v peletách (20x = 400 kg - pre 4000 m2),Organifer Premium Kuracie Hnojivo v Peletách je vyrobené zo 100% čistého kuracieho hnoja. Tento kvalitný produkt je sušený a hygienizovaný zahrievaním.
gid://shopify/Product/15449039077700,Kuracie hnojivo v peletách (10x = 200 kg - pre 2000 m2),Organifer Premium Kuracie Hnojivo v Peletách je vyrobené zo 100% čistého kuracieho hnoja. Tento kvalitný produkt je sušený a hygienizovaný zahrievaním.
gid://shopify/Product/15449039569220,Sušený kravský hnoj (veľké vrece 500 litrov - na 500 m2),Organifer Premium Sušený Kravský Hnoj je vyrobený zo 100 % kravského hnoja. Hygienizovaný kravský hnoj s približne 55 % sušiny .
gid://shopify/Product/15449039700292,Sušený kravský hnoj (veľké vrece 1500 litrov - na 1500m2),Organifer Premium Sušený Kravský Hnoj je vyrobený zo 100 % kravského hnoja. Hygienizovaný kravský hnoj s približne 55 % sušiny .
gid://shopify/Product/15449039831364,Prášok z rias - čisté vápno Lithothamnium Calcareum (5 kg),"Organifer Algae Lime pozostáva zo 100 % čistého Lithothamnium Calcareum (červená riasa), udržateľného a prírodného produktu z Atlantického oceánu."
gid://shopify/Product/15449039929668,Sušený kravský hnoj (veľké vrece 1000 litrov - na 1.000 m2),Organifer Premium Sušený Kravský Hnoj je vyrobený zo 100 % kravského hnoja. Hygienizovaný kravský hnoj s približne 55 % sušiny .
gid://shopify/Product/15449040421188,Prášok z rias - čisté vápno Lithothamnium Calcareum (10 kg),"Organifer Algae Lime pozostáva zo 100 % čistého Lithothamnium Calcareum (červená riasa), udržateľného a prírodného produktu z Atlantického oceánu."
gid://shopify/Product/15449040585028,Prášok z rias - čisté vápno Lithothamnium Calcareum (20 kg),"Organifer Algae Lime pozostáva zo 100 % čistého Lithothamnium Calcareum (červená riasa), udržateľného a prírodného produktu z Atlantického oceánu."
gid://shopify/Product/15449040617796,Kapsuly proti listovým hmyzom - balenie 36 ks,"Organifer Leaf Insects kapsuly poskytujú nepriamy a preventívny účinok proti prirodzeným škodcom, vrátane vošiek, smútiviek, štítničiek, koreňových vošiek."
gid://shopify/Product/15449043468612,Trus múčnych červov - Hnojivové granule z hmyzu (20 kg),Organifer Pelety z trusu múčnych červov sú vyrobené zo 100 % čistého trusu pochádzajúceho z chrobákov múčneho červa. Tento kvalitný produkt je sušený.
gid://shopify/Product/15449043632452,Trus múčnych červov - Hnojivové granule z hmyzu (10x = 200kg),Organifer Pelety z trusu múčnych červov sú vyrobené zo 100 % čistého trusu pochádzajúceho z chrobákov múčneho červa. Tento kvalitný produkt je sušený.
gid://shopify/Product/15449043763524,Trus múčnych červov - Hnojivové granule z hmyzu (800kg),Organifer Pelety z trusu múčnych červov sú vyrobené zo 100 % čistého trusu pochádzajúceho z chrobákov múčneho červa. Tento kvalitný produkt je sušený.
gid://shopify/Product/15449043992900,Trus múčnych červov - Hnojivové granule z hmyzu (1000 kg),Organifer Pelety z trusu múčnych červov sú vyrobené zo 100 % čistého trusu pochádzajúceho z chrobákov múčneho červa. Tento kvalitný produkt je sušený.
gid://shopify/Product/15449046057284,Trus múčnych červov - Hnojivové granule z hmyzu (400kg),Organifer Pelety z trusu múčnych červov sú vyrobené zo 100 % čistého trusu pochádzajúceho z chrobákov múčneho červa. Tento kvalitný produkt je sušený.
gid://shopify/Product/15449046122820,Koncentrát proti Phytophthora - 5 l pre 5000 m2,"Koncentrát proti Phytophthora je zložený zo špecifických rastlinných koncentrátov a je bezpečný pre ľudí, zvieratá aj životné prostredie."
gid://shopify/Product/15449046155588,Koncentrát proti Phytophthora - 10 l pre 10.000 m2,"Koncentrát proti Phytophthora je zložený zo špecifických rastlinných koncentrátov a je bezpečný pre ľudí, zvieratá aj životné prostredie."
gid://shopify/Product/15449046221124,Koncentrát proti listovému hmyzu – 5 l na 5000 m2,"Leaf Insects Concentrate má nepriamy a preventívny účinok pri odstraňovaní prítomnosti prirodzených škodcov, ako sú vošky, štítničky, koreňové vošky."
gid://shopify/Product/15449048613188,Koncentrát proti listovému hmyzu – 10 l na 10.000 m2,"Leaf Insects Concentrate má nepriamy a preventívny účinok pri odstraňovaní prítomnosti prirodzených škodcov, ako sú vošky, štítničky, koreňové vošky."
gid://shopify/Product/15449051300164,Koncentrát proti chorobám listov – 10 l pre 10.000 m2,"Koncentrát proti chorobám listov obsahuje špeciálne zložené bylinné extrakty, ktoré posilňujú rastliny proti hubám a škvrnám na listoch."
gid://shopify/Product/15449051529540,Koncentrát proti chorobám listov – 5 l pre 5.000 m2,"Koncentrát proti chorobám listov obsahuje špeciálne zložené bylinné extrakty, ktoré posilňujú rastliny proti hubám a škvrnám na listoch."
gid://shopify/Product/15449051595076,Nematódy – Koncentrát pôdnych nematód – 5 L pre 5000 m2,"Nematódy – Koncentrát pôdnych nematód prirodzene chráni rastliny pred rôznymi škodlivými nematódami v pôde, háďatká zemiakové a háďatká repové."
gid://shopify/Product/15449051693380,Koncentrát proti pôdnym plesniam – 5 l na 5000 m2,Soil Fungi Ground pozostáva z vysoko koncentrovanej zmesi špecificky pôsobiacich bylinných koncentrátov a poskytuje preventívny účinok proti pôdnym hubám.
gid://shopify/Product/15449052971332,Koncentrát proti pôdnemu hmyzu – 5 l na 5000 m2,"Koncentrát proti pôdnemu hmyzu je prírodný prípravok zložený zo špecifických bylinných extraktov, ktorý pôsobí preventívne proti pôdnym škodcom."
gid://shopify/Product/15449053364548,Koncentrát proti pôdnym plesniam - 10 l na 10.000 m2,Soil Fungi Ground pozostáva z vysoko koncentrovanej zmesi špecificky pôsobiacich bylinných koncentrátov a poskytuje preventívny účinok proti pôdnym hubám.
gid://shopify/Product/15449053430084,Nematódy – Koncentrát pôdnych nematód – 10 l pre 10.000 m2,"Nematódy – Koncentrát pôdnych nematód prirodzene chráni rastliny pred rôznymi škodlivými nematódami v pôde, háďatká zemiakové a háďatká repové."
gid://shopify/Product/15449053593924,Buxus Vital 1000 ml - Koncentrát na 100 metrov živého plotu,Buxus Vital Koncentrát pomáha vášmu krušpánu prirodzene posilniť jeho odolnosť a vitalitu až o 100 %. Výsledkom je silnejší a zdravší krušpán.
gid://shopify/Product/15449053724996,Buxus Vital 10 l - Koncentrát na 1000 metres of boxwood hedge,Buxus Vital Koncentrát pomáha vášmu krušpánu prirodzene posilniť jeho odolnosť a vitalitu až o 100 %. Výsledkom je silnejší a zdravší krušpán.
gid://shopify/Product/15449053987140,Koncentrát proti trávnym hmyzom - 10 l pre 2500 m2,"Koncentrát proti trávnym hmyzom má nepriamy odpudzujúci účinok proti prítomnosti lariev chrústov, lariev muchotrávky a lariev hubových mušiek v tráve."
gid://shopify/Product/15449054019908,Koncentrát proti trávnym hmyzom - 5 l pre 1250 m2,"Koncentrát proti trávnym hmyzom má nepriamy odpudzujúci účinok proti prítomnosti lariev chrústov, lariev muchotrávky a lariev hubových mušiek v tráve."
gid://shopify/Product/15449055134020,Prevencia proti slimákom 5 l – koncentrát na 5000 m2,"Koncentrát na prevenciu proti slimákom sa môže použiť, keď je nadmerné obťažovanie slimákmi, húsenicami, divými zvieratami alebo vtákmi."
gid://shopify/Product/15449055461700,Prevencia proti slimákom 10 l – koncentrát na 10.000 m2,"Koncentrát na prevenciu proti slimákom sa môže použiť, keď je nadmerné obťažovanie slimákmi, húsenicami, divými zvieratami alebo vtákmi."
gid://shopify/Product/15449056379204,Tekuté hnojivo pre fázu rastu - Amino Power 10 l koncentrát,Tekuté hnojivo pre fázu rastu - Amino Power je kompletné hnojivo špeciálne navrhnuté pre rastovú fázu každej rastliny a plodiny (fáza 1).
gid://shopify/Product/15449056411972,Koncentrát proti pôdnemu hmyzu – 10 l na 10.000 m2,"Koncentrát proti pôdnemu hmyzu je prírodný prípravok zložený zo špecifických bylinných extraktov, ktorý pôsobí preventívne proti pôdnym škodcom."
gid://shopify/Product/15449057198404,Tekuté hnojivo pre fázu kvitnutia - Iron Power - 10 l koncentrát,Tekuté hnojivo pre fázu kvitnutia - Iron Power je kompletná výživa založená na tekutom hnojive špeciálne navrhnutom pre fázu kvitnutia rastliny.
gid://shopify/Product/15449057362244,Stimulátor koreňov - Roots Power Concentrate - 5 litrov,Roots Power Concentrate je vysoko koncentrovaný organický stimulátor koreňov. Tento stimulátor zabezpečuje rýchly a intenzívny vývoj koreňov.
gid://shopify/Product/15449057689924,Bentonitový íl - zlepšovač piesočnatej pôdy (20 kg - na 200 m2),Organifer Bentonite je zlepšovač pôdy pre ľahké piesočnaté pôdy. Tieto ílové minerály z prírodnej horniny sú vhodné na zlepšenie štruktúry piesočnatých pôd.
gid://shopify/Product/15449058967876,Bentonitový íl - zlepšovač piesočnatej pôdy (1000 kg na 10.000 m2),Organifer Bentonite je zlepšovač pôdy pre ľahké piesočnaté pôdy. Tieto ílové minerály z prírodnej horniny sú vhodné na zlepšenie štruktúry piesočnatých pôd.
gid://shopify/Product/15449060278596,Bentonitový íl - zlepšovač piesočnatej pôdy (240 kg - na 2400 m2),Organifer Bentonite je zlepšovač pôdy pre ľahké piesočnaté pôdy. Tieto ílové minerály z prírodnej horniny sú vhodné na zlepšenie štruktúry piesočnatých pôd.
gid://shopify/Product/15449060933956,Bentonitový íl - zlepšovač piesočnatej pôdy (960 kg - na 9600 m2),Organifer Bentonite je zlepšovač pôdy pre ľahké piesočnaté pôdy. Tieto ílové minerály z prírodnej horniny sú vhodné na zlepšenie štruktúry piesočnatých pôd.
gid://shopify/Product/15449061687620,Bentonitový íl - zlepšovač piesočnatej pôdy (480 kg - na 4800 m2),Organifer Bentonite je zlepšovač pôdy pre ľahké piesočnaté pôdy. Tieto ílové minerály z prírodnej horniny sú vhodné na zlepšenie štruktúry piesočnatých pôd.
gid://shopify/Product/15449062768964,Športové a hracie trávnikové osivo – Resilient (1 kg na 50 m2),"Osivo pre športové – Odolné formulu pre trávnik, ktorý odolávať zaťaženiu. Ultra-rýchle klíčenie a konkurenčná schopnosť zaručujú asamoopravný trávnik."
gid://shopify/Product/15449063588164,Športové a hracie trávnikové osivo – Resilient (15 kg na 750 m2),"Osivo pre športové – Odolné formulu pre trávnik, ktorý odolávať zaťaženiu. Ultra-rýchle klíčenie a konkurenčná schopnosť zaručujú asamoopravný trávnik."
gid://shopify/Product/15449063883076,Športové a hracie trávnikové osivo – Resilient (5 kg na 250 m2),"Osivo pre športové – Odolné formulu pre trávnik, ktorý odolávať zaťaženiu. Ultra-rýchle klíčenie a konkurenčná schopnosť zaručujú asamoopravný trávnik."
gid://shopify/Product/15449064571204,Trávne semeno Shadow - Elegant (1 kg na 50 m2),"Shadow Lawn Grass Seed – Elegant je pre zakladanie trávnika v tienistých oblastiach. Táto zmes je pre, ktorí kladú nároky na estetickú hodnotu trávnika."
gid://shopify/Product/15449065685316,Trávne semeno Shadow - Elegant (5 kg na 250 m2),"Shadow Lawn Grass Seed – Elegant je pre zakladanie trávnika v tienistých oblastiach. Táto zmes je pre, ktorí kladú nároky na estetickú hodnotu trávnika."
gid://shopify/Product/15449066111300,Kapsuly proti listovým hmyzom - balenie 72 ks,"Organifer Leaf Insects kapsuly poskytujú nepriamy a preventívny účinok proti prirodzeným škodcom, vrátane vošiek, smútiviek, štítničiek, koreňových vošiek."
gid://shopify/Product/15449066996036,Trávne semeno Shadow - Elegant (15 kg na 750 m2),"Shadow Lawn Grass Seed – Elegant je pre zakladanie trávnika v tienistých oblastiach. Táto zmes je pre, ktorí kladú nároky na estetickú hodnotu trávnika."
gid://shopify/Product/15449067061572,Kapsule proti listovým chorobám - 36 balení,"Organifer Kapsuly proti chorobám listov obsahujú špecifickú zmes netoxických bylinných extraktov, ktoré zvyšujú odolnosť rastlín voči listovým hubám."
gid://shopify/Product/15449067553092,Kapsule proti listovým chorobám - 144 balení,"Organifer Kapsuly proti chorobám listov obsahujú špecifickú zmes netoxických bylinných extraktov, ktoré zvyšujú odolnosť rastlín voči listovým hubám."
gid://shopify/Product/15449067651396,Pastierska trávna zmes - pre kone a drobný dobytok (5 kg),"Organifer Meadow je pastierska zmes vhodná na kosenie aj pasenie. Organifer Meadow je zmes certifikovaných trávnych semien, lipnicu a mätonoh plazivý."
gid://shopify/Product/15449067749700,Kapsule proti listovým chorobám - 72 balení,"Organifer Kapsuly proti chorobám listov obsahujú špecifickú zmes netoxických bylinných extraktov, ktoré zvyšujú odolnosť rastlín voči listovým hubám."
gid://shopify/Product/15449067913540,Zlepšovač pôdy - aktivačná zmes (veľké vrece 500 l - na 500 m2),"Tento zlepšovač pôdy, obohatený o živé huby a baktérie, stimuluje život v pôde. Je to zlepšovač pôdy, zo zmesi výkalov dážďoviek a sušeného kravského hnoja."
gid://shopify/Product/15449068077380,Zlepšovač pôdy - aktivačná zmes (veľké vrece 1500 l - na 1500m2),"Tento zlepšovač pôdy, obohatený o živé huby a baktérie, stimuluje život v pôde. Je to zlepšovač pôdy, zo zmesi výkalov dážďoviek a sušeného kravského hnoja."
gid://shopify/Product/15449068273988,Zmes na vertikutáciu - trávne osivo - hnojivo (5 kg),"Organifer Lawn Renovation je zmesou na premenu riedkeho trávnika na hustý, zelený trávnik. Táto zmes na regeneráciu trávnika zabezpečí zdravý trávnik."
gid://shopify/Product/15449069027652,Zmes na vertikutáciu - trávne osivo - hnojivo (10 kg),"Organifer Lawn Renovation je zmesou na premenu riedkeho trávnika na hustý, zelený trávnik. Táto zmes na regeneráciu trávnika zabezpečí zdravý trávnik."
gid://shopify/Product/15449069060420,Zmes na vertikutáciu - trávne osivo - hnojivo (15 kg - na 450 m2),"Organifer Lawn Renovation je zmesou na premenu riedkeho trávnika na hustý, zelený trávnik. Táto zmes na regeneráciu trávnika zabezpečí zdravý trávnik."
gid://shopify/Product/15449069945156,"Univerzálne kvapalné hnojivo All-In-One (2,5 l - pre 250 l)",Organifer All-In-One hnojivo je použiteľné kompletné hnojivo pre všetky izbové a balkónové rastliny ako aj široko používané v organickom pestovaní zeleniny.
gid://shopify/Product/15449071026500,Univerzálne kvapalné hnojivo All-In-One (5 l - pre 500 l),Organifer All-In-One hnojivo je použiteľné kompletné hnojivo pre všetky izbové a balkónové rastliny ako aj široko používané v organickom pestovaní zeleniny.
gid://shopify/Product/15449071288644,Univerzálne kvapalné hnojivo All-In-One (10 l - pre 1000 l),Organifer All-In-One hnojivo je použiteľné kompletné hnojivo pre všetky izbové a balkónové rastliny ako aj široko používané v organickom pestovaní zeleniny.
gid://shopify/Product/15449071321412,Železosírne hnojivo - Odstraňovač machu - 5 kg - Pre 200 m2,Železosírne hnojivo pre hustý a svieži zelený trávnik bez machu.Toto hnojivo je tiež vhodné na dodanie železa iným záhradným rastlinám.
gid://shopify/Product/15449071386948,Železosírne hnojivo - Odstraňovač machu - 10 kg pre 400 m2,Železosírne hnojivo pre hustý a svieži zelený trávnik bez machu.Toto hnojivo je tiež vhodné na dodanie železa iným záhradným rastlinám.
gid://shopify/Product/15449072435524,Kapsuly proti listovým hmyzom - balenie 144 ks,"Organifer Leaf Insects kapsuly poskytujú nepriamy a preventívny účinok proti prirodzeným škodcom, vrátane vošiek, smútiviek, štítničiek, koreňových vošiek."
gid://shopify/Product/15449073844548,Lúčne bylinková zmes - pre konské pastviny (250 gramov),"Lúčne bylinky sú jedinečná a univerzálna zmes bylín špeciálne vyvinutá pre kone. Nielenže zvyšujú chuť pastviny, ale aj jej zdravotné výhody."
gid://shopify/Product/15449073910084,Zlepšovač pôdy - aktivačná zmes (veľké vrece 1000 l - na 1000m2),"Tento zlepšovač pôdy, obohatený o živé huby a baktérie, stimuluje život v pôde. Je to zlepšovač pôdy, zo zmesi výkalov dážďoviek a sušeného kravského hnoja."
gid://shopify/Product/15449074565444,"Vinasse NK Hnojivo 4,5 + 8 - kvapalné (800 L IBC)",Okrem rýchlej výživy prostredníctvom listov a aktivácie existujúcich živín v pôde má Vinasse pozitívny vplyv na pôdny život a podporuje zdravú pôdnu flóru.
gid://shopify/Product/15449076138308,Železosírne hnojivo - Odstraňovač machu - 20 kg pre 800 m2,Železosírne hnojivo pre hustý a svieži zelený trávnik bez machu.Toto hnojivo je tiež vhodné na dodanie železa iným záhradným rastlinám.
gid://shopify/Product/15449077809476,Zmes divokých kvetov - Biodiverzita - 62 druhov (100 g na 50 m2),"Zmes lúčnych kvetov - Biodiverzit je pre tých, ktorí túžia po pestrej a kvetmi plnej záhrade. Táto zmes obsahuje 62 jednoročných a viacročných kvetov."
gid://shopify/Product/15449078497604,Motýlie kvety a včelia zmes - nektár - 40 druhov (100 g na 50 m2),Mix pre motýle a včely - Nektár je riešenie na premenenie vašej záhrady na farebnú a voňavú oázu. Tento mix obsahuje 40 odrôd.
gid://shopify/Product/15449078628676,Motýlie kvety a včelia zmes - nektár - 40 druhov (500 g na 250 m2),Mix pre motýle a včely - Nektár je riešenie na premenenie vašej záhrady na farebnú a voňavú oázu. Tento mix obsahuje 40 odrôd.
gid://shopify/Product/15449078989124,Zmes divokých kvetov - Biodiverzita - 62 druhov (500 g na 250 m2),"Zmes lúčnych kvetov - Biodiverzit je pre tých, ktorí túžia po pestrej a kvetmi plnej záhrade. Táto zmes obsahuje 62 jednoročných a viacročných kvetov."
gid://shopify/Product/15449079120196,Zmes divokých kvetov - Biodiverzita - 62 druhov (1kg na 500 m2),"Zmes lúčnych kvetov - Biodiverzit je pre tých, ktorí túžia po pestrej a kvetmi plnej záhrade. Táto zmes obsahuje 62 jednoročných a viacročných kvetov."
gid://shopify/Product/15449079185732,Zmes rezaných kvetov - Farebná - 32 odrôd (500 g pre 250 m2),"Predstavte si, že sa každé ráno zobúdzateobklopenom tými najúžasnejšími kvetmi. Už to nie je sen, ale realita vďaka našej zmesi rezaných kvetov „Farebná“."
gid://shopify/Product/15449079316804,Zmes rezaných kvetov - Farebná - 32 odrôd (1 kg pre 500 m2),"Predstavte si, že sa každé ráno zobúdzateobklopenom tými najúžasnejšími kvetmi. Už to nie je sen, ale realita vďaka našej zmesi rezaných kvetov „Farebná“."
gid://shopify/Product/15449079415108,Zmes rezaných kvetov - Farebná - 32 odrôd (100 g pre 50 m2),"Predstavte si, že sa každé ráno zobúdzateobklopenom tými najúžasnejšími kvetmi. Už to nie je sen, ale realita vďaka našej zmesi rezaných kvetov „Farebná“."
gid://shopify/Product/15449079644484,Motýlie kvety a včelia zmes - nektár - 40 druhov (1kg na 500 m2),Mix pre motýle a včely - Nektár je riešenie na premenenie vašej záhrady na farebnú a voňavú oázu. Tento mix obsahuje 40 odrôd.
gid://shopify/Product/15449080201540,EM Pond Balls s výživou pre rastliny (6 kusov ),"Rastliny v jazierku zohrávajú kľúčovú úlohu, nielen ako dekoratívne prvky, ale aj pri udržiavaní vody čistej a priezračnej."
gid://shopify/Product/15449080267076,Kuracie hnojivo v peletách (Veľká taška = 600 kg - pre 6.000 m2),Organifer Premium Kuracie Hnojivo v Peletách je vyrobené zo 100% čistého kuracieho hnoja. Tento kvalitný produkt je sušený a hygienizovaný zahrievaním.
gid://shopify/Product/15449080430916,EM Pond Balls s výživou pre rastliny (20 kusov),"Rastliny v jazierku zohrávajú kľúčovú úlohu, nielen ako dekoratívne prvky, ale aj pri udržiavaní vody čistej a priezračnej."
gid://shopify/Product/15449080856900,Vápno z rias v prášku - čisté Lithothamnium Calcareum (1000 kg),"Organifer Algae Lime pozostáva zo 100 % čistého Lithothamnium Calcareum (červená riasa), udržateľného a prírodného produktu z Atlantického oceánu."
gid://shopify/Product/15449081020740,Vápenný granulát z rias - čistý Lithothamnium Calcareum (1000 kg),"Organifer Algae Lime pozostáva zo 100 % čistého Lithothamnium Calcareum, udržateľného a prírodného produktu z Atlantického oceánu."
gid://shopify/Product/15449082528068,Diatomaceous Earth - 100% čistý - Ultra jemný prášok (20 kg),"Je všeobecne uznávané, že prírodná diatomická zemina slúži ako bezpečná a účinná metóda boja proti rôznym druhom škodcov, vrátane mravcov, rybeniek, ôs."
gid://shopify/Product/15449082560836,Diatomaceous Earth - 100% čistý - Ultra jemný prášok (10 kg),"Je všeobecne uznávané, že prírodná diatomická zemina slúži ako bezpečná a účinná metóda boja proti rôznym druhom škodcov, vrátane mravcov, rybeniek, ôs."
gid://shopify/Product/15449082593604,Kuracie hnojivo v peletách (Veľká taška = 1000 kg - pre 10.000 m2),Organifer Premium Kuracie Hnojivo v Peletách je vyrobené zo 100% čistého kuracieho hnoja. Tento kvalitný produkt je sušený a hygienizovaný zahrievaním.
gid://shopify/Product/15449082757444,Diatomaceous Earth – 100% čistý - Ultra jemný prášok (250 kg),"Je všeobecne uznávané, že prírodná diatomická zemina slúži ako bezpečná a účinná metóda boja proti rôznym druhom škodcov, vrátane mravcov, rybeniek, ôs."
gid://shopify/Product/15449083412804,Kolekcia semien zeleniny - 15 základných odrôd,"Chceli by ste si vychutnať čerstvú a zdravú zeleninu priamo z vašej vlastnej záhrady? Potom je táto Kolekcia zeleninových semien presne to, čo potrebujete!"
gid://shopify/Product/15449083609412,Diatomaceous Earth – 100% čistý - Ultra jemný prášok (500 kg),"Je všeobecne uznávané, že prírodná diatomická zemina slúži ako bezpečná a účinná metóda boja proti rôznym druhom škodcov, vrátane mravcov, rybeniek, ôs."
gid://shopify/Product/15449083642180,Diatomaceous Earth – 100% čistý - Ultra jemný prášok 1000 kg,"Je všeobecne uznávané, že prírodná diatomická zemina slúži ako bezpečná a účinná metóda boja proti rôznym druhom škodcov, vrátane mravcov, rybeniek, ôs."
gid://shopify/Product/15449083674948,Kolekcia semien byliniek - 22 kulinárskych odrôd,"Starostlivo vybraná kolekcia balíka semien bylín - 22 kulinárskych druhov obsahuje širokú škálu bylín vrátane anízu, bazalky."
gid://shopify/Product/15449084166468,Balenie semien paradajok - 13 odrôd,"Objavte kolekciu s naším balíčkom semien rajčín, ktorý ponúka ohromujúcich 13 odrôd! Tento balíček zahŕňa výber tradičných a hybridných odrôd rajčín."
gid://shopify/Product/15449084494148,Balenie semien papriky a korenia - 14 odrôd,Doprajte svojej záhrade alebo skleníku štipku pálivosti s týmto balením semien paprík a papriky! Tento set obsahuje 14 rôznych odrôd paprík a papriky.
gid://shopify/Product/15449084625220,"Frassor Hmyz Frass (Veľká taška 1000 kg – na 10,000 m2)","Frassor Insektový trus je organické hnojivo vhodné pre všetky rastliny – trávniky, zeleninové záhrady, okrasné záhrady a profesionálne pestovanie."
gid://shopify/Product/15449085215044,Frassor Hmyz Frass (20 kg - na 200 m2),"Frassor Insektový trus je organické hnojivo vhodné pre všetky rastliny – trávniky, zeleninové záhrady, okrasné záhrady a profesionálne pestovanie."
gid://shopify/Product/15449086787908,Frassor Hmyz Frass (10 kg – na 100 m2),"Frassor Insektový trus je organické hnojivo vhodné pre všetky rastliny – trávniky, zeleninové záhrady, okrasné záhrady a profesionálne pestovanie."
gid://shopify/Product/15449087934788,Frassor Hmyz Frass (5 kg – na 50 m2),"Frassor Insektový trus je organické hnojivo vhodné pre všetky rastliny – trávniky, zeleninové záhrady, okrasné záhrady a profesionálne pestovanie."
gid://shopify/Product/15449089114436,Balíček semien zeleniny - 25 kulinárskych odrôd,"Chceli by ste si pochutnať na čerstvej a zdravej úrode priamo z vašej vlastnej záhrady? Potom je tento balíček zeleninových semien práve to, čo potrebujete!"
gid://shopify/Product/15449089179972,Balenie semien byliniek - 12 základných odrôd,Objavte čarovný svet čerstvých bylín s naším balením semien bylín. Toto starostlivo zostavené balenie obsahuje 12 základných bylín.
gid://shopify/Product/15449089507652,Frassor Hmyz Frass (10x = 200 kg – na 2.000 m2),"Frassor Insektový trus je organické hnojivo vhodné pre všetky rastliny – trávniky, zeleninové záhrady, okrasné záhrady a profesionálne pestovanie."
gid://shopify/Product/15449091309892,Frassor Hmyz Frass (25x = 500 kg – na 5.000 m2),"Frassor Insektový trus je organické hnojivo vhodné pre všetky rastliny – trávniky, zeleninové záhrady, okrasné záhrady a profesionálne pestovanie."
gid://shopify/Product/15449092096324,Frassor Hmyz Frass (50x = 1000 kg – na 10.000 m2),"Frassor Insektový trus je organické hnojivo vhodné pre všetky rastliny – trávniky, zeleninové záhrady, okrasné záhrady a profesionálne pestovanie."
gid://shopify/Product/15449093898564,Topdressing trávnika - zmes s mykorízou a rizobaktériami (500 l),"Tento mix na povrchovú úpravu trávnika obsahuje živé huby a baktérie (vrátane mykorhizných húb a druhov Bacillus), ktoré stimulujú a aktivujú život v pôde."
gid://shopify/Product/15449094095172,Vermikompost - Kompost z dážďoviek (500 litrov – pre 500 m2),"Základom bujnej záhrady a zdravých plodín je zdravá pôda. Vermikompost od Organifer stimuluje pôdny život, čím vytvára optimálnu štruktúru."
gid://shopify/Product/15449094160708,Topdressing trávnika - zmes s mykorízou a rizobaktériami (1000 l),"Tento mix na povrchovú úpravu trávnika obsahuje živé huby a baktérie (vrátane mykorhizných húb a druhov Bacillus), ktoré stimulujú a aktivujú život v pôde."
gid://shopify/Product/15449094193476,Vermikompost - Kompost z dážďoviek (1500 litrov – pre 1500m2),"Základom bujnej záhrady a zdravých plodín je zdravá pôda. Vermikompost od Organifer stimuluje pôdny život, čím vytvára optimálnu štruktúru."
gid://shopify/Product/15449094783300,Topdressing trávnika - zmes s mykorízou a rizobaktériami (1500 l),"Tento mix na povrchovú úpravu trávnika obsahuje živé huby a baktérie (vrátane mykorhizných húb a druhov Bacillus), ktoré stimulujú a aktivujú život v pôde."
gid://shopify/Product/15449094816068,Balíček semien organickej zeleniny - 19 druhov,"Chcete si čerstvú a zdravú zeleninu priamo z vlastnej záhrady? Potom je tento balíček organických semien zeleniny presne to, čo potrebujete!"
gid://shopify/Product/15449095962948,Balenie mikrozeleniny (Babyleaf & Microleaf) - 12 druhov,"Malé a silné výhonky zeleniny a byliniek, tvoria podstatu nášho balíčka Organifer Microgreens. Sú známe svojou intenzívnou chuťou a výživovou hodnotou."
gid://shopify/Product/15449096585540,Balíček ovocných semien - 13 druhov,Objavte záhradu plnú lahôdok s balíčkom semien ovocia od Organifer - 13 bujných odrôd. Vydajte sa na cestu cez symfóniu plodov s balíčkom semien ovocia.
gid://shopify/Product/15449096618308,Vermikompost - Kompost z dážďoviek (1000 litrov – pre 1000m2),"Základom bujnej záhrady a zdravých plodín je zdravá pôda. Vermikompost od Organifer stimuluje pôdny život, čím vytvára optimálnu štruktúru."
gid://shopify/Product/15449096683844,Balíček slnečnicových semien - 10 odrôd,"Táto balenie semien slnečníc je vašou vstupenkou do záhrady plnej majestátnych slnečníc, ale budú aj zdrojom radosti a farieb."
gid://shopify/Product/15449097142596,Balík semien jedlých kvetov - 11 druhov,"Organifer balík semien jedlých kvetov ponúka príležitosť premeniť vašu záhradu na kvetinový raj, ktorý poskytuje nielen vizuálny, ale aj kulinársky zážitok."
gid://shopify/Product/15449097404740,Balíček semien rezaných kvetov - 20 odrôd,S týmto balíčkom semien prineste do svojej záhrady oslnivé spektrum kvetov. Balíček obsahuje výber rezaných kvetov vhodných pre čerstvé aj sušené kytice.
gid://shopify/Product/15449098223940,Balíček semien izbových rastlín - 13 odrôd,Zažite očarujúcu cestu zeleňou vo vašom interiéri s balením semien izbových rastlín. Tento balíček ponúka pestrý výber 13 jedinečných druhov semien.
gid://shopify/Product/15449098289476,Stimulátor koreňov - Roots Power Concentrate - 10 l,Roots Power Concentrate je vysoko koncentrovaný organický stimulátor koreňov. Tento stimulátor zabezpečuje rýchly a intenzívny vývoj koreňov.
gid://shopify/Product/15449099862340,Balíček semien organických bylín - 10 druhov,Objavte svet čerstvých bylín s naším balíčkom organických semien bylín. Tento zostavený balíček obsahuje 10 organických bylín.
gid://shopify/Product/15449099895108,Microclover Lawn - Čisté ďatelinové osivo (500 g na 250 m2),"Organifer Microclover, certifikovaný ako najlepší ďatelina na trhu, je odroda bielej ďateliny ktorú je možné jednoducho integrovať do zmesí trávnych semien."
