GID,metatitle,metadescription
gid://shopify/Product/15449039700292,Sušený kravský hnůj (Big Bag 1500 litrů - for 1500m2),Organifer Premium Sušený Kravský hnůj je vyroben ze 100% čistého a čerstvého kravského hnoje. Hygienizovaný kravský hnůj s přibližně 55% sušiny.
gid://shopify/Product/15449039831364,Prášek z mořských řas - Čistý Lithothamnium Calcareum (5 kg),"Organifer Vápník z řas se skládá ze 100% čistého Lithothamnium Calcareum (červených řas), což je udržitelný a přírodní produkt z Atlantského oceánu."
gid://shopify/Product/15449039929668,Sušený kravský hnůj (Big Bag 1000 litrů - pro 1.000m2),Organifer Premium Sušený Kravský hnůj je vyroben ze 100% čistého a čerstvého kravského hnoje. Hygienizovaný kravský hnůj s přibližně 55% sušiny.
gid://shopify/Product/15449040421188,Prášek z mořských řas - Čistý Lithothamnium Calcareum (10 kg),"Organifer Vápník z řas se skládá ze 100% čistého Lithothamnium Calcareum (červených řas), což je udržitelný a přírodní produkt z Atlantského oceánu."
gid://shopify/Product/15449040585028,Prášek z mořských řas - Čistý Lithothamnium Calcareum (20 kg),"Organifer Vápník z řas se skládá ze 100% čistého Lithothamnium Calcareum (červených řas), což je udržitelný a přírodní produkt z Atlantského oceánu."
gid://shopify/Product/15449040617796,Kapsle proti listovému hmyzu – balení 36 kusů,"Kapsle Organifer proti listovému hmyzu poskytují nepřímý a preventivní účinek v ochraně proti přirozeným agresorům, včetně mšic, lišajníků, štítenek."
gid://shopify/Product/15449043468612,Granule hnojiva z výkalů moučných červů - hnojivo z hmyzu (20 kg),Granule hnojiva z výkalů moučných červů Organifer jsou vyráběny ze 100 % čistého výkalu od moučných brouků. Tento produkt německé kvality je sušen.
gid://shopify/Product/15449043632452,Granule hnojiva z výkalů moučných červů - hnojivo z hmyzu 200kg,Granule hnojiva z výkalů moučných červů Organifer jsou vyráběny ze 100 % čistého výkalu od moučných brouků. Tento produkt německé kvality je sušen.
gid://shopify/Product/15449043763524,Granule hnojiva z výkalů moučných červů - hnojivo z hmyzu 800kg,Granule hnojiva z výkalů moučných červů Organifer jsou vyráběny ze 100 % čistého výkalu od moučných brouků. Tento produkt německé kvality je sušen.
gid://shopify/Product/15449043992900,Granule hnojiva z výkalů moučných červů - hnojivo z hmyzu,Granule hnojiva z výkalů moučných červů Organifer jsou vyráběny ze 100 % čistého výkalu od moučných brouků. Tento produkt německé kvality je sušen.
gid://shopify/Product/15449046057284,Granule hnojiva z výkalů moučných červů - hnojivo z hmyzu 400kg,Granule hnojiva z výkalů moučných červů Organifer jsou vyráběny ze 100 % čistého výkalu od moučných brouků. Tento produkt německé kvality je sušen.
gid://shopify/Product/15449046122820,Koncentrát Phytophthora - 5 l na 5000 m2,Koncentrát Phytophthora se skládá ze specifických koncentrátů bylin a je bezpečný pro lidi. Produkt podporuje přirozenou schopnost rostlin se regenerovat.
gid://shopify/Product/15449046155588,Koncentrát Phytophthora - 10 l na 10.000 m2,Koncentrát Phytophthora se skládá ze specifických koncentrátů bylin a je bezpečný pro lidi. Produkt podporuje přirozenou schopnost rostlin se regenerovat.
gid://shopify/Product/15449046221124,Koncentrát proti listovému hmyzu – 5 l na 5000 m2,"Koncentrát proti listovému hmyzu má nepřímý a preventivní účinek ve vyhánění přirozených agresorů, jako jsou mšice, štítenky, kořenové vši, moučnatky."
gid://shopify/Product/15449048613188,Koncentrát proti listovému hmyzu – 10 l na 10.000 m2,"Koncentrát proti listovému hmyzu má nepřímý a preventivní účinek ve vyhánění přirozených agresorů, jako jsou mšice, štítenky, kořenové vši, moučnatky."
gid://shopify/Product/15449051300164,Koncentrát proti listovým chorobám – 10 l na 10.000 m2,"Koncentrát proti listovým chorobám Bladziekten obsahuje směs specificky fungujících (netoxických) bylinných extraktů, které posilují rostliny."
gid://shopify/Product/15449051529540,Koncentrát proti listovým chorobám – 5 l na 5.000 m2,"Koncentrát proti listovým chorobám Bladziekten obsahuje směs specificky fungujících (netoxických) bylinných extraktů, které posilují rostliny."
gid://shopify/Product/15449051595076,Nematody – Koncentrát půdních nematod – 5 L na 5000 m2,"Přírodně chrání rostliny proti různým škodlivým půdním nematodám, jako jsou růžové nematody (které způsobují únavu růží)."
gid://shopify/Product/15449051693380,Koncentrát půdních hub – 5 l na 5000 m2,Koncentrát půdních hub obsahuje vysoce koncentrovanou směs specificky působících bylinných koncentrátů a nabízí preventivní ochranu proti půdním houbám.
gid://shopify/Product/15449052971332,Koncentrát proti půdnímu hmyzu – 5 l na 5000 m2,Koncentrát proti půdnímu hmyzu je složen ze specifických bylinných extraktů a slouží jako preventivní prostředek proti půdnímu hmyzu.
gid://shopify/Product/15449053364548,Koncentrát půdních hub - 10 l na 10.000 m2,Koncentrát půdních hub obsahuje vysoce koncentrovanou směs specificky působících bylinných koncentrátů a nabízí preventivní ochranu proti půdním houbám.
gid://shopify/Product/15449053430084,Nematody – Koncentrát půdních nematod – 10 l na 10.000 m2,"Přírodně chrání rostliny proti různým škodlivým půdním nematodám, jako jsou růžové nematody (které způsobují únavu růží)."
gid://shopify/Product/15449053593924,Buxus Vital 5 l - Koncentrát pro 500 metrů buxusového živého plotu,Koncentrát Buxus Vital pomáhá vašemu buxusu přirozeně posilovat jeho odolnost a vitalitu o 100 %. Tím získáte silnější a zdravější buxus.
gid://shopify/Product/15449053724996,Buxus Vital 10 l - Koncentrát pro 1000 metrů buxus,Koncentrát Buxus Vital pomáhá vašemu buxusu přirozeně posilovat jeho odolnost a vitalitu o 100 %. Tím získáte silnější a zdravější buxus.
gid://shopify/Product/15449053987140,Koncentrát proti hmyzu na trávník - 10 l na 2500 m2,"Koncentrát proti hmyzu na trávník poskytuje nepřímý repelentní účinek proti přítomnosti larv květnatců (larvy mnoha druhů brouků, jako jsou květník májový)."
gid://shopify/Product/15449054019908,Koncentrát proti hmyzu na trávník - 5 l na 1250 m2,"Koncentrát proti hmyzu na trávník poskytuje nepřímý repelentní účinek proti přítomnosti larv květnatců (larvy mnoha druhů brouků, jako jsou květník májový)."
gid://shopify/Product/15449055134020,Prevence proti slimákům 5 l – Koncentrát pro 5000 m2,"Koncentrát pro prevenci proti slimákům lze použít v případě nadměrného obtěžování ze strany slimáků, housenek, pastvy divoké zvěře a poškození ptáky."
gid://shopify/Product/15449055461700,Prevence proti slimákům 10 l – Koncentrát pro 10 000 m2,"Koncentrát pro prevenci proti slimákům lze použít v případě nadměrného obtěžování ze strany slimáků, housenek, pastvy divoké zvěře a poškození ptáky."
gid://shopify/Product/15449056379204,Tekuté hnojivo pro růstovou fázi - Amino Power 10 l - pro 5000 l,Kapalné hnojivo pro růstovou fázi - Amino Power je kompletní hnojivo speciálně určené pro růstovou fázi každé rostliny a plodiny (fáze 1).
gid://shopify/Product/15449056411972,Koncentrát proti půdnímu hmyzu – 10 l na 10.000m2,Koncentrát proti půdnímu hmyzu je složen ze specifických bylinných extraktů a slouží jako preventivní prostředek proti půdnímu hmyzu.
gid://shopify/Product/15449057198404,Tekuté hnojivo pro fázi kvetení - Iron Power - 10 l - for 5000 l,"Tekuté hnojivo pro fázi kvetení - Iron Power je vysoce koncentrované, navržené pro fázi kvetení rostliny. Obsahuje všechny esenciální prvky pro optimální."
gid://shopify/Product/15449057362244,Stimulátor kořenů - Roots Power Koncentrát - 5 litres,Stimulátor kořenů - Roots Power Koncentrát je vysoce koncentrovaný organický stimulátor kořenů. Tento stimulátor zajišťuje rychlý a energický vývoj kořenů.
gid://shopify/Product/15449057689924,Bentonitový jíl – Zlepšovač písčité půdy (20 kg - pro 200 m2),Organifer Bentonite je ideální zlepšovač půdy pro lehké písčité půdy. Tyto jílové minerály z vhodné pro zlepšení struktury a soudržnosti písčitých půd.
gid://shopify/Product/15449058967876,Bentonitový jíl – zlepšovač písčité půdy (1000 kg - pro 10.000 m2),Organifer Bentonite je ideální zlepšovač půdy pro lehké písčité půdy. Tyto jílové minerály z vhodné pro zlepšení struktury a soudržnosti písčitých půd.
gid://shopify/Product/15449060278596,Bentonitový jíl – Zlepšovač písčité půdy (240 kg - pro 2400 m2),Organifer Bentonite je ideální zlepšovač půdy pro lehké písčité půdy. Tyto jílové minerály z vhodné pro zlepšení struktury a soudržnosti písčitých půd.
gid://shopify/Product/15449060933956,Bentonitový jíl – zlepšovač písčité půdy (960 kg - pro 9600 m2),Organifer Bentonite je ideální zlepšovač půdy pro lehké písčité půdy. Tyto jílové minerály z vhodné pro zlepšení struktury a soudržnosti písčitých půd.
gid://shopify/Product/15449061687620,Bentonitový jíl – Zlepšovač písčité půdy (480 kg - pro 4800 m2),Organifer Bentonite je ideální zlepšovač půdy pro lehké písčité půdy. Tyto jílové minerály z vhodné pro zlepšení struktury a soudržnosti písčitých půd.
gid://shopify/Product/15449062768964,Semeno pro sportovní a rekreační trávník – Resilient (1 kg),Tato směs byla vytvořena pro sportovní hřiště a je to ultimátní směs semen pro sportovní trávníky. Je také široce používána na kempingových místech.
gid://shopify/Product/15449063588164,Semeno pro sportovní a rekreační trávník – Resilient (15 kg),Tato směs byla vytvořena pro sportovní hřiště a je to ultimátní směs semen pro sportovní trávníky. Je také široce používána na kempingových místech.
gid://shopify/Product/15449063883076,Semeno pro sportovní a rekreační trávník – Resilient (5 kg),Tato směs byla vytvořena pro sportovní hřiště a je to ultimátní směs semen pro sportovní trávníky. Je také široce používána na kempingových místech.
gid://shopify/Product/15449064571204,Semeno trávníku pro stinné plochy – Elegant (1 kg na 50 m2),"Semeno trávníku pro stinné plochy – Elegant je navrženo pro uživatele, kteří kladou vysoké nároky na estetickou hodnotu trávníku."
gid://shopify/Product/15449065685316,Semeno trávníku pro stinné plochy – Elegant (5 kg na 250 m2),"Semeno trávníku pro stinné plochy – Elegant je navrženo pro uživatele, kteří kladou vysoké nároky na estetickou hodnotu trávníku."
gid://shopify/Product/15449066111300,Kapsle proti listovému hmyzu - balení 72 kusů,"Kapsle Organifer proti listovému hmyzu poskytují nepřímý a preventivní účinek v ochraně proti přirozeným agresorům, včetně mšic, lišajníků, štítenek."
gid://shopify/Product/15449066996036,Semeno trávníku pro stinné plochy – Elegant (15 kg na 750 m2),"Semeno trávníku pro stinné plochy – Elegant je navrženo pro uživatele, kteří kladou vysoké nároky na estetickou hodnotu trávníku."
gid://shopify/Product/15449067061572,Kapsle proti listovým chorobám – balení 36 kusů,"Kapsle Organifer Leaf Diseases obsahují specifické složení netoxických bylinných extraktů, které zvyšují odolnost rostlin proti listovým houbám."
gid://shopify/Product/15449067553092,Kapsle proti listovým chorobám - balení 144 kusů,"Kapsle Organifer Leaf Diseases obsahují specifické složení netoxických bylinných extraktů, které zvyšují odolnost rostlin proti listovým houbám."
gid://shopify/Product/15449067651396,Pastvinné Travní Osivo Meadow - Speciální pro koně (5 kg),"Organifer Meadow je vysoce kvalitní směs pastvin, která je vhodná jak pro sečení, tak pro pastvu. Bohatá na strukturu a s nízkým obsahem cukru"
gid://shopify/Product/15449067749700,Kapsle proti listovým chorobám – balení 72 kusů,"Kapsle Organifer Leaf Diseases obsahují specifické složení netoxických bylinných extraktů, které zvyšují odolnost rostlin proti listovým houbám."
gid://shopify/Product/15449067913540,Zlepšovač půdy - Aktivátorová směs (Velký pytel 500 l - na 500 m2),"Tento obohacený o živé houby a bakterie, stimuluje život v půdě. Tento zlepšovač půdy je formulován ze směsi červího kompostu a sušeného kravského hnoje."
gid://shopify/Product/15449068077380,Zlepšovač půdy - Aktivátorová směs (1500 l - na 1500m2),"Tento obohacený o živé houby a bakterie, stimuluje život v půdě. Tento zlepšovač půdy je formulován ze směsi červího kompostu a sušeného kravského hnoje."
gid://shopify/Product/15449068273988,Vertikutační směs - Travní semeno - Hnojivo (5 kg – pro 150 m2),"Organifer Lawn Renovation je dokonalá směs pro proměnu slabého, řídkého trávníku na plný, zelený trávník. Tato profesionální směs zajišťuje zdravý trávník."
gid://shopify/Product/15449069027652,Vertikutační směs - Travní semeno - Hnojivo (10 kg - pro 300 m2),"Organifer Lawn Renovation je dokonalá směs pro proměnu slabého, řídkého trávníku na plný, zelený trávník. Tato profesionální směs zajišťuje zdravý trávník."
gid://shopify/Product/15449069060420,Vertikutační směs - Travní semeno - Hnojivo (15 kg - pro 450 m2),"Organifer Lawn Renovation je dokonalá směs pro proměnu slabého, řídkého trávníku na plný, zelený trávník. Tato profesionální směs zajišťuje zdravý trávník."
gid://shopify/Product/15449069945156,"Univerzální hnojivo All-In-One tekuté (2,5L - pro 250L)","Organifer All-In-One hnojivo je univerzálně použitelné kompletní hnojivo pro všechny vnitřní, hrnkové, terasové a balkónové rostliny."
gid://shopify/Product/15449071026500,Univerzální hnojivo All-In-One tekuté (5 l - pro 500 l),"Organifer All-In-One hnojivo je univerzálně použitelné kompletní hnojivo pro všechny vnitřní, hrnkové, terasové a balkónové rostliny."
gid://shopify/Product/15449071288644,Univerzální hnojivo All-In-One tekuté (10 l - pro 1000 l),"Organifer All-In-One hnojivo je univerzálně použitelné kompletní hnojivo pro všechny vnitřní, hrnkové, terasové a balkónové rostliny."
gid://shopify/Product/15449071321412,Síran železnatý hnojivo - Odstraňovač mechu - 5 kg pro 200 m2,"Síran železnatý hnojivo pro hustý, svěže zelený trávník bez mechu. Vhodný také pro dodání železa dalším zahradním rostlinám."
gid://shopify/Product/15449071386948,Síran železnatý hnojivo - Odstraňovač mechu - 10 kg - Pro 400 m2,"Síran železnatý hnojivo pro hustý, svěže zelený trávník bez mechu. Vhodný také pro dodání železa dalším zahradním rostlinám."
gid://shopify/Product/15449072435524,Kapsle proti listovému hmyzu – balení 144 kusů,"Kapsle Organifer proti listovému hmyzu poskytují nepřímý a preventivní účinek v ochraně proti přirozeným agresorům, včetně mšic, lišajníků, štítenek."
gid://shopify/Product/15449073844548,Louková bylinná směs - pro koňskou pastvinu (250 gramů),"Loukové byliny je jedinečná a univerzální bylinná směs speciálně vyvinutá pro koně. Nejenže zvyšuje chutnost pastviny, ale také její zdravotní přínosy."
gid://shopify/Product/15449073910084,Zlepšovač půdy - Aktivátorová směs (1000 l - na 1000m2),"Tento obohacený o živé houby a bakterie, stimuluje život v půdě. Tento zlepšovač půdy je formulován ze směsi červího kompostu a sušeného kravského hnoje."
gid://shopify/Product/15449074565444,Vinasa NK Hnojivo 4.5 + 8 - Tekuté (800 L IBC),Okamžitý účinek díky přímému vstřebávání dusíku . Kromě Vinasa pozitivně ovlivňuje život půdy a podporuje zdravou půdní flóru.
gid://shopify/Product/15449076138308,Síran železnatý hnojivo - Odstraňovač mechu 20 kg pro 800 m2,"Síran železnatý hnojivo pro hustý, svěže zelený trávník bez mechu. Vhodný také pro dodání železa dalším zahradním rostlinám."
gid://shopify/Product/15449077809476,Směs divokých květin - Biodiverzita - 62 odrůd (100 g pro 50 m2),"Směs divokých květin ""Biodiverzita"" je jedinečná směs pro ty, kteří touží po rozmanité a naplněné zahradě. Tato směs, obsahující 62 květin."
gid://shopify/Product/15449078497604,Směs květin pro motýly a včely - Nektar - 40 odrůd (100 g),"Směs semen květin pro motýly a včely - Nektar - je ideálním řešením, jak proměnit vaši zahradu nebo veřejný prostor v barevný a voňavý ráj."
gid://shopify/Product/15449078628676,Směs květin pro motýly a včely - Nektar - 40 odrůd (500g),"Směs semen květin pro motýly a včely - Nektar - je ideálním řešením, jak proměnit vaši zahradu nebo veřejný prostor v barevný a voňavý ráj."
gid://shopify/Product/15449078989124,Směs divokých květin - Biodiverzita - 62 odrůd (500g pro 250 m2),"Směs divokých květin ""Biodiverzita"" je jedinečná směs pro ty, kteří touží po rozmanité a naplněné zahradě. Tato směs, obsahující 62 květin."
gid://shopify/Product/15449079120196,Směs divokých květin - Biodiverzita - 62 odrůd (1kg pro 500 m2),"Směs divokých květin ""Biodiverzita"" je jedinečná směs pro ty, kteří touží po rozmanité a naplněné zahradě. Tato směs, obsahující 62 květin."
gid://shopify/Product/15449079185732,Směs květin k řezu - Barva - 32 odrůd (100 g pro 50 m2),"Představte si, že se každé ráno probouzíte v domě obklopeném květinami. To už není sen, ale realita s naší směsí květin k řezu ""Barva""."
gid://shopify/Product/15449079316804,Směs květin k řezu - Barva - 32 odrůd (1 kg pro 500 m2),"Představte si, že se každé ráno probouzíte v domě obklopeném květinami. To už není sen, ale realita s naší směsí květin k řezu ""Barva""."
gid://shopify/Product/15449079415108,Směs květin k řezu - Barva - 32 odrůd (100 g pro 50 m2),"Představte si, že se každé ráno probouzíte v domě obklopeném květinami. To už není sen, ale realita s naší směsí květin k řezu ""Barva""."
gid://shopify/Product/15449079644484,Směs květin pro motýly a včely - Nektar - 40 odrůd (1kg),"Směs semen květin pro motýly a včely - Nektar - je ideálním řešením, jak proměnit vaši zahradu nebo veřejný prostor v barevný a voňavý ráj."
gid://shopify/Product/15449080201540,EM Pond Balls s výživou pro rostliny (6 kusů),"Rostliny v jezírku hrají k nejen jako dekorativní prvky, také při udržování čisté vody.Zajištění zdravého růstu vašich rostlin je tedy zásadní pro prevenci."
gid://shopify/Product/15449080267076,Kuřecí hnojivo pelety (Big Bag = 600 kg - pro 6.000 m2),Organifer Premium kuřecí hnojivo pelety jsou vyrobeny ze 100% čistého kuřecího hnoje a mají hodnotu NPK 4-3-3. Tento vysoce kvalitní produkt je sušen.
gid://shopify/Product/15449080430916,EM Pond Balls s výživou pro rostliny (20 kusů),"Rostliny v jezírku hrají k nejen jako dekorativní prvky, také při udržování čisté vody.Zajištění zdravého růstu vašich rostlin je tedy zásadní pro prevenci."
gid://shopify/Product/15449080856900,Prášek z mořských řas – Čistý Lithothamnium Calcareum (1000 kg),"Organifer Vápník z řas se skládá ze 100% čistého Lithothamnium Calcareum (červených řas), což je udržitelný a přírodní produkt z Atlantského oceánu."
gid://shopify/Product/15449081020740,Granulát z mořských řas - Čistý Lithothamnium Calcareum 1000 kg,"Organifer Vápník z řas se skládá ze 100% čistého Lithothamnium Calcareum (červených řas), což je udržitelný a přírodní produkt z Atlantského oceánu."
gid://shopify/Product/15449082528068,Diatomitová zemina - 100% čistá - (Sáček 50 litrů - 20 kg),"Diatomitová zemina je široce uznávána jako bezpečná a účinná metoda boje proti různým druhům škůdců, včetně mravenců, stříbrných rybiček, vos, štěnic."
gid://shopify/Product/15449082560836,Diatomitová zemina - 100% čistá (sáček 25 litrů - 10 kg),"Diatomitová zemina je široce uznávána jako bezpečná a účinná metoda boje proti různým druhům škůdců, včetně mravenců, stříbrných rybiček, vos, štěnic."
gid://shopify/Product/15449082593604,Kuřecí hnojivo pelety (Big Bag = 1000 kg - pro 10.000 m2),Organifer Premium kuřecí hnojivo pelety jsou vyrobeny ze 100% čistého kuřecího hnoje a mají hodnotu NPK 4-3-3. Tento vysoce kvalitní produkt je sušen.
gid://shopify/Product/15449082757444,Diatomitová zemina – 100% čistá – (25 sáčků = 250 kg),"Diatomitová zemina je široce uznávána jako bezpečná a účinná metoda boje proti různým druhům škůdců, včetně mravenců, stříbrných rybiček, vos, štěnic."
gid://shopify/Product/15449083412804,Kolekce zeleninových semen – 15 základních odrůd,"Rádi byste si užili čerstvé a zdravé produkty přímo ze své zahrady? Pak je tato kolekce zeleninových semen přesně to, co potřebujete!"
gid://shopify/Product/15449083609412,Diatomitová zemina – 100% čistá – (50 sáčků = 500 kg),"Diatomitová zemina je široce uznávána jako bezpečná a účinná metoda boje proti různým druhům škůdců, včetně mravenců, stříbrných rybiček, vos, štěnic."
gid://shopify/Product/15449083642180,Diatomitová zemina – 100% čistá – (100 sáčků = 1000 kg),"Diatomitová zemina je široce uznávána jako bezpečná a účinná metoda boje proti různým druhům škůdců, včetně mravenců, stříbrných rybiček, vos, štěnic."
gid://shopify/Product/15449083674948,Kolekce semen bylinek – 22 kulinářských odrůd,"Pečlivě vybraná kolekce balíčku semen bylinek - 22 kulinářských odrůd obsahuje širokou škálu bylinek, včetně anýzu, bazalky (citronová, skořicová)."
gid://shopify/Product/15449084166468,Balíček semen rajčat - 13 odrůd,"Objevte ultimátní kolekci semen rajčat s naším balíčkem Tomato Seed Pack, 13 odrůdami! Tento balíček výběr odrůd dědičných a hybridních rajčat."
gid://shopify/Product/15449084494148,Balení semen pepře a papriky - 14 odrůd,Přidejte trochu koření do své zahrady nebo skleníku s tímto úžasným balíčkem semen paprik a paprik! Tato sada obsahuje 14 různých odrůd paprik a paprik.
gid://shopify/Product/15449084625220,"Frassor Hmyz Frass (Velká taška 1000 kg – pro 10,000 m2)","Frassor Hmyz Frass je organické hnojivo pro všechny rostliny – trávníky, zeleninové zahrady, okrasné zahrady a profesionální pěstování."
gid://shopify/Product/15449085215044,Frassor Insect Frass (20 kg – pro 200 m2),"Frassor Insect Frass je organické hnojivo pro všechny rostliny - trávníky, zeleninové zahrady, okrasné zahrady a profesionální pěstování."
gid://shopify/Product/15449086787908,Frassor Insect Frass (10 kg – pro 100 m2),"Frassor Insect Frass je organické hnojivo pro všechny rostliny - trávníky, zeleninové zahrady, okrasné zahrady a profesionální pěstování."
gid://shopify/Product/15449087934788,Frassor Insect Frass (5 kg – pro 50 m2),"Frassor Insect Frass je organické hnojivo pro všechny rostliny - trávníky, zeleninové zahrady, okrasné zahrady a profesionální pěstování."
gid://shopify/Product/15449089114436,Balíček zeleninových semen – 25 kulinářských odrůd,"Rádi byste si užili čerstvé a zdravé produkty přímo ze své zahrady? Pak je tento balíček zeleninových semen přesně to, co potřebujete!"
gid://shopify/Product/15449089179972,Balíček semen bylinek - 12 základních odrůd,Objevte kouzelný svět čerstvých bylinek s naším balíčkem semen bylinek. Tento vybraný balíček obsahuje 12 základních bylinek.
gid://shopify/Product/15449089507652,Frassor Insect Frass (10x = 200 kg – pro 2.000 m2),"Frassor Insect Frass je organické hnojivo pro všechny rostliny - trávníky, zeleninové zahrady, okrasné zahrady a profesionální pěstování."
gid://shopify/Product/15449091309892,Frassor Insect Frass (25x = 500 kg – pro 5.000 m2),"Frassor Insect Frass je organické hnojivo pro všechny rostliny - trávníky, zeleninové zahrady, okrasné zahrady a profesionální pěstování."
gid://shopify/Product/15449092096324,Frassor Insect Frass (50x = 1000 kg – pro 10.000 m2),"Frassor Insect Frass je organické hnojivo pro všechny rostliny - trávníky, zeleninové zahrady, okrasné zahrady a profesionální pěstování."
gid://shopify/Product/15449093898564,Trávníkový topdressing - Směs s mykorhizou (Bigbag 500 litrů),Tato směs trávníkového topdressingu s živými houbami a bakteriemi (včetně mykorhizních hub a druhů Bacillus) stimuluje a aktivuje půdní život.
gid://shopify/Product/15449094095172,Červí kompost - Vermikompost (Velký pytel 500 litrů – na 500 m2),Základem bujné zahrady a zdravé úrody je zdravá půda. Vermikompost Organifer Worm Compost stimuluje život v půdě a vytváří optimální strukturu.
gid://shopify/Product/15449094160708,Trávníkový topdressing - Směs s mykorhizou (1000 litrů),Tato směs trávníkového topdressingu s živými houbami a bakteriemi (včetně mykorhizních hub a druhů Bacillus) stimuluje a aktivuje půdní život.
gid://shopify/Product/15449094193476,Červí kompost - Vermikompost (1500 Liters – na 1500m2),Základem bujné zahrady a zdravé úrody je zdravá půda. Vermikompost Organifer Worm Compost stimuluje život v půdě a vytváří optimální strukturu.
gid://shopify/Product/15449094783300,Trávníkový topdressing - Směs s mykorhizou (1500 litrů),Tato směs trávníkového topdressingu s živými houbami a bakteriemi (včetně mykorhizních hub a druhů Bacillus) stimuluje a aktivuje půdní život.
gid://shopify/Product/15449094816068,Balíček organických semen zeleniny - 19 typů,"Chcete si užívat čerstvou a zdravou organickou zeleninu přímo ze své vlastní zahrady? Pak je tento balíček organických zeleniny přesně to, co potřebujete!"
gid://shopify/Product/15449095962948,Balíček mikrozeleniny (Babyleaf & Microleaf) - 12 typů,"Mikrozeleniny, malé, ale silné výhonky zeleniny a bylinek, tvoří podstatu našeho balíčku Organifer Microgreens (Babyleaf & Microleaf)."
gid://shopify/Product/15449096585540,Balíček semen ovoce - 13 typů,Objevte Zahradu rozkoší s Balíčkem semen ovoce od Organiferu - 13 bohatých odrůd. Vydejte se na kouzelnou cestu s naším Balíčkem semen ovoce.
gid://shopify/Product/15449096618308,Červí kompost - Vermikompost (Velký pytel 1000 litrů – na 1000m2),Základem bujné zahrady a zdravé úrody je zdravá půda. Vermikompost Organifer Worm Compost stimuluje život v půdě a vytváří optimální strukturu.
gid://shopify/Product/15449096683844,Balíček semen slunečnic - 10 odrůd,"Tento balíček semen slunečnic je vaší vstupenkou do zahrady plné majestátních slunečnic, které nejen obohatí váš venkovní prostor."
gid://shopify/Product/15449097142596,Balíček semen jedlých květin - 11 druhů,Balíček semen jedlých květin od Organifer nabízí jedinečnou příležitost proměnit vaši zahradu v okouzlující květinový ráj.
gid://shopify/Product/15449097404740,Balíček semen květin k řezu - 20 odrůd,"S tímto balíčkem semen přineste do své zahrady oslnivé spektrum květin, od jemných druhů po barevné směsi. Balíček obsahuje širokou škálu květin k řezu."
gid://shopify/Product/15449098223940,Balíček semen pokojových rostlin - 13 odrůd,Zažijte kouzelnou cestu plnou zeleně uvnitř svého domova s tímto balíčkem semen pokojových rostlin. Tento balíček nabízí výběr 13 unikátních odrůd semen.
gid://shopify/Product/15449098289476,Stimulátor kořenů - Roots Power Koncentrát - 10 l,Stimulátor kořenů - Roots Power Koncentrát je vysoce koncentrovaný organický stimulátor kořenů. Tento stimulátor zajišťuje rychlý a energický vývoj kořenů.
gid://shopify/Product/15449099862340,Balíček organických semen bylinek – 10 typů,Objevte kouzelný svět čerstvých bylinek s naším balíčkem organických semen bylinek. Tento pečlivě sestavený balíček obsahuje 10 organických bylinek.
gid://shopify/Product/15449099895108,Mikrojetel Trávník - Čisté semeno jetele (500 g pro 250 m2),"Jetel Organifer Microclover, certifikovaný jako nejlepší jetel na trhu, je drobnolistá odrůda bílého jetele, která se snadno začleňuje do travních porostů."
gid://shopify/Product/15449100288324,Mikrojetel Trávník - Čisté semeno jetele (100 g pro 50 m2),"Jetel Organifer Microclover, certifikovaný jako nejlepší jetel na trhu, je drobnolistá odrůda bílého jetele, která se snadno začleňuje do travních porostů."
gid://shopify/Product/15449102188868,Yucca - Zvlhčovací prostředek – 250 ml na 2500 m2,"Zvlhčovací prostředek Yucca byl vyvinut pro optimalizaci vlhkostní rovnováhy v půdě a zlepšení podmínek pro růst rostlin, i v suchých prostředích."
gid://shopify/Product/15449104613700,Mikrojetel Trávník - Čisté semeno jetele (1500 g pro 750 m2),"Jetel Organifer Microclover, certifikovaný jako nejlepší jetel na trhu, je drobnolistá odrůda bílého jetele, která se snadno začleňuje do travních porostů."
gid://shopify/Product/15449104679236,Yucca - Zvlhčovací prostředek – 1 l na 10.000 m2,"Zvlhčovací prostředek Yucca byl vyvinut pro optimalizaci vlhkostní rovnováhy v půdě a zlepšení podmínek pro růst rostlin, i v suchých prostředích."
gid://shopify/Product/15449104810308,Yucca - Zvlhčovací prostředek – 10 L na 10 ha,"Zvlhčovací prostředek Yucca byl vyvinut pro optimalizaci vlhkostní rovnováhy v půdě a zlepšení podmínek pro růst rostlin, i v suchých prostředích."
gid://shopify/Product/15449105006916,Hnojivo Pro Turf & Lawn - s kontrolovaným uvolňováním (20 kg),"Hnojivo Pro Turf & Lawn je speciálně navrženo pro velké, náročné trávníky, sportovní hřiště.Toto minerální hnojivo poskytuje dlouhodobou a efektivní výživu."
gid://shopify/Product/15449105203524,Yucca - Zvlhčovací prostředek – 5 L na 50 000 m2,"Zvlhčovací prostředek Yucca byl vyvinut pro optimalizaci vlhkostní rovnováhy v půdě a zlepšení podmínek pro růst rostlin, i v suchých prostředích."
gid://shopify/Product/15449105236292,Hnojivo Pro Turf & Lawn - s kontrolovaným uvolňováním (200 kg),"Hnojivo Pro Turf & Lawn je speciálně navrženo pro velké, náročné trávníky, sportovní hřiště.Toto minerální hnojivo poskytuje dlouhodobou a efektivní výživu."
